strategy_name,signal_type,instrument,timeframe,direction,entry_date,entry_price,stop_price,exit_date,exit_price,exit_type,volume,commission,profit_abs,profit_eq_pc,start_equity
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True_w,HHV_LLV,ETH-USDT-SWAP,M30,Long,2022-08-23 14:00:00,1648.05,1619.12,2022-08-24 01:30:00,1619.07,stop,0.362,0.59134872,-11.082108720000008,-0.03153722283279959,35139.77365335513
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_True_w,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2022-08-23 14:00:00,1641.07,1614.87,2022-08-24 00:00:00,1664.63,exit,0.582,0.9619587000000002,12.7499613000001,0.036283561259600604,35139.77365335513
SHIB-USDT-SWAP_M30_EMA_CROSS_False_True_True_w,EMA_CROSS,SHIB-USDT-SWAP,M30,Short,2022-08-23 14:00:00,1.3235e-05,1.3486e-05,2022-08-24 00:00:00,1.3491e-05,stop,9900000.0,0.13229370000000001,-2.666693700000006,-0.00758881865975079,35139.77365335513
SHIB-USDT-SWAP_H1_EMA_CROSS_False_True_False_w,EMA_CROSS,SHIB-USDT-SWAP,H1,Short,2022-08-23 14:00:00,1.3235e-05,1.3535e-05,2022-08-24 00:00:00,1.354e-05,stop,22800000.0,0.30523500000000003,-7.25923500000003,-0.020658172336596486,35139.77365335513
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,M30,Long,2022-08-23 14:00:00,1648.05,1623.21,2022-08-24 01:30:00,1623.16,stop,0.205,0.335299025,-5.437749024999974,-0.015474627351450741,35139.77365335513
ETH-USDT-SWAP_H1_HHV_LLV_False_True_True_w,HHV_LLV,ETH-USDT-SWAP,H1,Long,2022-08-23 14:00:00,1648.05,1599.1,2022-08-26 05:00:00,1657.8,be,0.36,0.595053,2.9149469999999993,0.008295292476141723,35139.77365335513
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Long,2022-08-23 14:30:00,23.345,22.709,2022-08-25 15:00:00,22.704,stop,17.8,0.4098361,-11.819636099999968,-0.03338104447517498,35408.22729136013
ETH-USDT-SWAP_M30_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,M30,Short,2022-08-23 15:00:00,1631.85,1668.77,2022-08-23 18:00:00,1668.82,stop,0.059,0.09736976500000002,-2.2785997650000014,-0.006435194969706032,35408.40294236013
CFX-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_False_True_True_w,ENVELOPE_BREAKTHROUGH,CFX-USDT-SWAP,M30,Long,2022-08-23 16:30:00,0.05331,0.04907,2022-09-13 12:30:00,0.04902,stop,270.0,0.013814550000000002,-1.1721145500000005,-0.003309875927182765,35412.643125800125
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False,HHV_LLV,ETH-USDT-SWAP,H1,Long,2022-08-23 18:00:00,1653.85,1625.33,2022-08-24 01:00:00,1625.28,stop,0.536,0.8788068400000002,-16.192326839999968,-0.04572470567214718,35412.643125800125
SOL-USDT-SWAP_H1_MA_CND_CROSS_False_True_False,MA_CND_CROSS,SOL-USDT-SWAP,H1,Short,2022-08-23 18:00:00,35.190000000000005,35.84,2022-08-23 23:00:00,35.89,stop,9.93,0.3529122,-7.303912199999958,-0.020625154056006182,35412.643125800125
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False_w,HHV_LLV,ETH-USDT-SWAP,H1,Long,2022-08-23 18:00:00,1656.93,1630.12,2022-08-24 01:00:00,1630.07,stop,0.688,1.130728,-19.61040800000009,-0.05537685489991791,35412.643125800125
ETH-USDT-SWAP_H1_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,H1,Long,2022-08-23 18:00:00,1656.93,1624.53,2022-08-24 01:00:00,1624.48,stop,0.249,0.408535545,-8.48858554500001,-0.023970494139183847,35412.643125800125
XLM-USDT-SWAP_M30_EMA_CROSS_False_True_True_w,EMA_CROSS,XLM-USDT-SWAP,M30,Short,2022-08-23 18:30:00,0.11043,0.11421,2022-08-26 08:30:00,0.11426,stop,3670.0,0.4123061500000001,-14.468406150000002,-0.04086280018118107,35407.28018111513
ETH-USDT-SWAP_M30_STOCH_False_True_True,STOCH,ETH-USDT-SWAP,M30,Short,2022-08-23 21:00:00,1647.01,1723.24,2022-08-29 14:00:00,1512.33,trailing,0.04,0.0631868,5.324013200000002,0.015036492983269652,35407.28018111513
CFX-USDT-SWAP_H1_HHV_LLV_False_True_True,HHV_LLV,CFX-USDT-SWAP,H1,Long,2022-08-23 23:00:00,0.05397,0.05109,2022-08-27 15:00:00,0.0545,be,5450.0,0.29558075,2.5929192500000147,0.007323124613742508,35407.28018111513
SOL-USDT-SWAP_H1_MA_CND_CROSS_False_True_False,MA_CND_CROSS,SOL-USDT-SWAP,H1,Short,2022-08-24 01:00:00,35.06,35.68,2022-08-24 15:00:00,35.73,stop,10.41,0.3684619499999999,-7.343161949999944,-0.0207429328298748,35400.78932051513
KSM-USDT-SWAP_H1_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,KSM-USDT-SWAP,H1,Short,2022-08-24 01:00:00,49.075,49.812,2022-08-24 15:00:00,49.817,stop,4.7,0.23239620000000002,-3.719796199999988,-0.010507664578666124,35400.78932051513
ETH-USDT-SWAP_M30_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,M30,Short,2022-08-24 03:00:00,1612.28,1646.24,2022-08-24 05:30:00,1646.29,stop,0.064,0.10427424,-2.2809142399999995,-0.006454451261385879,35338.623651025126
ETH-USDT-SWAP_H1_STOCH_False_True_True,STOCH,ETH-USDT-SWAP,H1,Short,2022-08-24 03:00:00,1612.28,1711.33,2022-08-25 07:00:00,1711.38,stop,0.023,0.03822208999999999,-2.3175220900000033,-0.0065580428736725154,35338.623651025126
ETH-USDT-SWAP_H1_STOCH_False_True_True_w,STOCH,ETH-USDT-SWAP,H1,Short,2022-08-24 03:00:00,1612.28,1674.03,2022-08-24 15:00:00,1674.08,stop,0.299,0.4913108199999999,-18.969510819999986,-0.05367925759454332,35338.623651025126
AVAX-USDT-SWAP_H1_STOCH_False_True_True,STOCH,AVAX-USDT-SWAP,H1,Short,2022-08-24 04:00:00,23.015,23.681,2022-08-30 03:00:00,19.485,trailing,9.7,0.20612499999999997,34.03487500000001,0.09631069771166004,35338.623651025126
SHIB-USDT-SWAP_M30_EMA_CROSS_False_True_True_w,EMA_CROSS,SHIB-USDT-SWAP,M30,Short,2022-08-24 06:00:00,1.3205e-05,1.3442e-05,2022-08-25 09:30:00,1.3447e-05,stop,10500000.0,0.139923,-2.680923000000004,-0.007586871737037925,35336.342736785125
RVN-USDT-SWAP_M30_EMA_CROSS_False_True_True_w,EMA_CROSS,RVN-USDT-SWAP,M30,Short,2022-08-24 09:00:00,0.032685,0.033442,2022-08-24 15:00:00,0.033447,stop,4070.0,0.13457862,-3.235918619999995,-0.009161528752737161,35320.72765730512
BTC-USDT-SWAP_M30_FAKE_REVERSAL_False_True_True_w,FAKE_REVERSAL,BTC-USDT-SWAP,M30,Long,2022-08-24 14:00:00,21511.9,21313.6,2022-08-25 00:00:00,21313.1,stop,0.0064,0.13704000000000002,-1.4093600000000188,-0.003993949156853232,35287.37959975512
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False_w,HHV_LLV,ETH-USDT-SWAP,H1,Long,2022-08-24 15:00:00,1678.55,1653.71,2022-08-24 23:00:00,1653.66,stop,0.739,1.231251595,-19.624961594999906,-0.05561467532470474,35287.37959975512
AAVE-USDT-SWAP_H1_FAKE_REVERSAL_False_True_False_w,FAKE_REVERSAL,AAVE-USDT-SWAP,H1,Long,2022-08-24 15:00:00,90.2,87.21,2022-08-26 15:00:00,87.16,stop,5.1,0.45226800000000006,-15.956268000000032,-0.04521805864017957,35287.37959975512
ETH-USDT-SWAP_H1_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,H1,Long,2022-08-24 15:00:00,1678.55,1648.53,2022-08-25 23:00:00,1684.51,be,0.267,0.44896851000000004,1.1423514900000098,0.003237280588576028,35287.37959975512
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False,HHV_LLV,ETH-USDT-SWAP,H1,Long,2022-08-24 15:00:00,1678.55,1652.13,2022-08-24 23:00:00,1652.0800000000002,stop,0.576,0.95922144,-16.205941439999883,-0.04592560179819174,35287.37959975512
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,M30,Long,2022-08-24 15:30:00,1678.55,1657.04,2022-08-24 22:30:00,1656.99,stop,0.237,0.39526149000000005,-5.504981489999987,-0.015615147569229841,35254.111212165124
RSR-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,RSR-USDT-SWAP,M30,Long,2022-08-24 15:30:00,0.006205,0.006052,2022-08-26 05:30:00,0.006045,stop,59700.0,0.36566250000000006,-9.917662499999974,-0.028131931735036027,35254.111212165124
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_True_w,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2022-08-24 15:30:00,1683.04,1660.35,2022-08-24 22:00:00,1660.3,stop,0.674,1.12670558,-16.453465580000007,-0.046671054847987246,35254.111212165124
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True_w,HHV_LLV,ETH-USDT-SWAP,M30,Long,2022-08-24 15:30:00,1678.55,1653.5,2022-08-24 23:30:00,1653.45,stop,0.42,0.6997200000000001,-11.241719999999958,-0.03188768519037514,35254.111212165124
AAVE-USDT-SWAP_H4_ENVELOPE_CROSS_False_True_True_w,ENVELOPE_CROSS,AAVE-USDT-SWAP,H4,Long,2022-08-24 16:00:00,91.62,86.93,2022-08-26 12:00:00,86.88000000000001,stop,0.19,0.0169575,-0.917557499999999,-0.002601634627236261,35268.499673020124
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_False,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2022-08-24 16:00:00,1693.31,1668.06,2022-08-24 17:00:00,1668.01,stop,0.103,0.17310798,-2.7790079799999954,-0.007879575274719993,35268.499673020124
BTC-USDT-SWAP_H4_HHV_LLV_False_True_True_w,HHV_LLV,BTC-USDT-SWAP,H4,Long,2022-08-24 16:00:00,21788.6,21451.3,2022-08-24 20:00:00,21450.8,stop,0.0222,0.47995734,-7.979117339999984,-0.02262392053525285,35268.499673020124
BAND-USDT-SWAP_H4_STOCH_False_True_False_w,STOCH,BAND-USDT-SWAP,H4,Long,2022-08-24 16:00:00,1.3915,1.3426,2022-08-26 04:00:00,1.3421,stop,121.0,0.1653828,-6.142782799999987,-0.01741719340757533,35268.499673020124
KSM-USDT-SWAP_H1_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,KSM-USDT-SWAP,H1,Short,2022-08-24 23:00:00,49.215,49.858,2022-08-25 01:00:00,49.863,stop,5.4,0.26751059999999993,-3.7667105999999793,-0.010690015287137524,35235.78310063011
ETH-USDT-SWAP_M30_BB_CONFIRMED_False_True_True_w,BB_CONFIRMED,ETH-USDT-SWAP,M30,Short,2022-08-24 23:00:00,1660.21,1707.01,2022-08-25 07:00:00,1707.06,stop,0.064,0.10775264,-3.106152639999994,-0.008815335907617298,35235.78310063011
ZIL-USDT-SWAP_H4_STOCH_False_True_True,STOCH,ZIL-USDT-SWAP,H4,Short,2022-08-25 00:00:00,0.038675,0.039756,2022-08-25 04:00:00,0.039761,stop,5400.0,0.21177720000000005,-6.076177199999982,-0.017267405135146185,35188.710477595116
XLM-USDT-SWAP_H4_CONTRACTION_False_True_True_w,CONTRACTION,XLM-USDT-SWAP,H4,Long,2022-08-25 04:00:00,0.1108799999999999,0.10911,2022-08-25 12:00:00,0.10906,stop,5370.0,0.5905388999999999,-10.363938899999416,-0.029456787314519714,35183.53440699512
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False,HHV_LLV,ETH-USDT-SWAP,H1,Long,2022-08-25 06:00:00,1693.95,1671.58,2022-08-26 01:00:00,1671.53,stop,0.679,1.1425804600000002,-16.36576046000005,-0.04652343086612876,35177.45822979511
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,M30,Long,2022-08-25 06:00:00,1693.95,1678.75,2022-08-26 00:00:00,1678.7,stop,0.335,0.5649188750000002,-5.673668875000001,-0.016128706167276276,35177.45822979511
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True_w,HHV_LLV,ETH-USDT-SWAP,M30,Long,2022-08-25 06:00:00,1693.95,1676.25,2022-08-26 00:00:00,1676.2,stop,0.593,0.999249475,-11.524999474999998,-0.03276245657009518,35177.45822979511
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False_w,HHV_LLV,ETH-USDT-SWAP,H1,Long,2022-08-25 06:00:00,1693.95,1672.92,2022-08-25 15:00:00,1698.11,be,0.871,1.4772421299999998,2.1461178699998733,0.006100832686604183,35177.45822979511
RVN-USDT-SWAP_M30_EMA_CROSS_False_True_True_w,EMA_CROSS,RVN-USDT-SWAP,M30,Long,2022-08-25 06:30:00,0.033555,0.032145,2022-08-26 05:30:00,0.03214,stop,2180.0,0.07160755,-3.156307549999999,-0.008940712769541559,35302.63896579512
RSR-USDT-SWAP_H1_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,RSR-USDT-SWAP,H1,Long,2022-08-25 07:00:00,0.0063349999999999,0.006028,2022-08-26 11:00:00,0.006023,stop,17000.0,0.10504299999999915,-5.4090429999983,-0.01528157862313845,35395.83922179513
SHIB-USDT-SWAP_H1_EMA_CROSS_False_True_False_w,EMA_CROSS,SHIB-USDT-SWAP,H1,Short,2022-08-25 07:00:00,1.3305e-05,1.3526e-05,2022-08-25 10:00:00,1.3531e-05,stop,31300000.0,0.4199834,-7.493783399999975,-0.021171368061208864,35395.83922179513
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_True_w,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2022-08-25 08:00:00,1716.02,1697.94,2022-08-25 10:30:00,1697.89,stop,0.849,1.449204795,-16.8415747949999,-0.04758795435052907,35390.41554706513
XLM-USDT-SWAP_H4_CONTRACTION_False_True_True_w,CONTRACTION,XLM-USDT-SWAP,H4,Short,2022-08-25 12:00:00,0.1092,0.11103,2022-08-26 08:00:00,0.11108,stop,5220.0,0.5749308,-10.388530799999963,-0.0293765051314683,35363.39926587013
AAVE-USDT-SWAP_H1_FAKE_REVERSAL_False_True_False_w,FAKE_REVERSAL,AAVE-USDT-SWAP,H1,Short,2022-08-25 15:00:00,88.69,90.68,2022-08-25 17:00:00,90.73,stop,7.68,0.6889728,-16.35617280000005,-0.04627397439575107,35346.375610870135
AVAX-USDT-SWAP_M30_HHV_LLV_False_True_True_w,HHV_LLV,AVAX-USDT-SWAP,M30,Short,2022-08-25 15:00:00,22.955,23.306,2022-08-26 23:30:00,20.45,take_profit,43.5,0.9440587500000001,108.02344124999996,0.3056139119870025,35346.375610870135
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Short,2022-08-25 15:30:00,22.695,22.989,2022-08-25 17:30:00,22.994,stop,38.4,0.8772288,-12.35882879999998,-0.03497377184179473,35337.42044154013
RSR-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,RSR-USDT-SWAP,M30,Short,2022-08-25 15:30:00,0.006115,0.006237,2022-08-25 20:30:00,0.006242,stop,75000.0,0.46338750000000006,-9.988387500000028,-0.028265751645692838,35337.42044154013
OP-USDT-SWAP_M30_MA_CND_CROSS_False_True_True,MA_CND_CROSS,OP-USDT-SWAP,M30,Short,2022-08-25 15:30:00,1.1799,1.2307,2022-08-28 08:00:00,1.0671,trailing,22.0,0.024717000000000003,2.4568830000000004,0.006952638221186811,35337.42044154013
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Long,2022-08-25 16:00:00,22.875,22.389,2022-08-26 07:00:00,22.384,stop,23.2,0.5250044,-11.916204399999993,-0.03372120616362862,35337.42044154013
KSM-USDT-SWAP_H1_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,KSM-USDT-SWAP,H1,Short,2022-08-25 16:00:00,48.855,49.504,2022-08-28 07:00:00,46.125,trailing,5.4,0.25644599999999995,14.485553999999984,0.040992109268314925,35337.42044154013
BTC-USDT-SWAP_M30_FAKE_REVERSAL_False_True_True_w,FAKE_REVERSAL,BTC-USDT-SWAP,M30,Long,2022-08-25 20:30:00,21650.0,21466.7,2022-08-26 00:00:00,21466.2,stop,0.0069,0.14875089,-1.416970889999995,-0.004013092160544523,35308.70543994014
AVAX-USDT-SWAP_H1_STOCH_False_True_True,STOCH,AVAX-USDT-SWAP,H1,Long,2022-08-25 21:00:00,23.165,22.157,2022-08-26 11:00:00,22.152,stop,6.4,0.14501440000000002,-6.6282143999999885,-0.018777493782997968,35298.71705244013
SHIB-USDT-SWAP_M30_EMA_CROSS_False_True_True_w,EMA_CROSS,SHIB-USDT-SWAP,M30,Long,2022-08-25 22:30:00,1.3945e-05,1.3162e-05,2022-08-26 11:00:00,1.3157e-05,stop,3100000.0,0.04200810000000001,-2.4848080999999995,-0.007039372270410121,35298.71705244013
ETH-USDT-SWAP_M30_BB_CONFIRMED_False_True_True_w,BB_CONFIRMED,ETH-USDT-SWAP,M30,Short,2022-08-25 22:30:00,1699.02,1739.12,2022-08-26 13:00:00,1691.05,be,0.075,0.127127625,0.47062237500000204,0.0013332563172220697,35298.71705244013
SOL-USDT-SWAP_H1_MA_CND_CROSS_False_True_False,MA_CND_CROSS,SOL-USDT-SWAP,H1,Short,2022-08-25 23:00:00,35.220000000000006,35.76,2022-08-26 12:00:00,35.16,be,11.91,0.4191129,0.2954871000001117,0.0008371043615016746,35298.71705244013
ETH-USDT-SWAP_H1_STOCH_False_True_True,STOCH,ETH-USDT-SWAP,H1,Short,2022-08-26 01:00:00,1675.22,1745.43,2022-08-30 04:00:00,1559.91,trailing,0.032,0.05176208000000001,3.6381579199999985,0.010311875466366374,35281.24376469014
ETH-USDT-SWAP_H1_STOCH_False_True_True_w,STOCH,ETH-USDT-SWAP,H1,Short,2022-08-26 02:00:00,1684.45,1727.92,2022-09-02 12:00:00,1620.09,trailing,0.425,0.70221475,26.65078525000006,0.0755731672935412,35264.87800423014
RSR-USDT-SWAP_H1_MA_CND_CROSS_False_True_False_w,MA_CND_CROSS,RSR-USDT-SWAP,H1,Long,2022-08-26 03:00:00,0.0062949999999999,0.006126,2022-08-26 05:00:00,0.006121,stop,1700.0,0.010553599999999915,-0.3063535999998298,-0.0008687215647338457,35264.87800423014
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Short,2022-08-26 03:30:00,23.035,23.275,2022-08-26 13:00:00,22.992,be,47.0,1.0816345,0.9393654999999652,0.0026637423781454323,35264.87800423014
KSM-USDT-SWAP_H4_EXPANSION_False_True_True_w,EXPANSION,KSM-USDT-SWAP,H4,Long,2022-08-26 04:00:00,49.105,47.991,2022-08-26 08:00:00,47.805,stop,6.0,0.29073000000000004,-8.090729999999983,-0.022942742064865428,35264.87800423014
SOL-USDT-SWAP_M30_RISE_FALL_False_True_True,RISE_FALL,SOL-USDT-SWAP,M30,Short,2022-08-26 05:30:00,34.38,35.15,2022-08-26 13:00:00,35.2,stop,14.96,0.5204584000000001,-12.787658400000005,-0.03626537453351906,35261.343814830136
RSR-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,RSR-USDT-SWAP,M30,Short,2022-08-26 05:30:00,0.006045,0.006165,2022-08-26 12:30:00,0.00617,stop,76100.0,0.46478075,-9.977280750000007,-0.028295236853122387,35261.343814830136
AVAX-USDT-SWAP_H1_RISE_FALL_False_True_True,RISE_FALL,AVAX-USDT-SWAP,H1,Short,2022-08-26 06:00:00,22.555,23.07,2022-08-26 13:00:00,23.075,stop,2.6,0.059319,-1.4113189999999989,-0.0040039383669465385,35248.26984478013
RSR-USDT-SWAP_H1_MA_CND_CROSS_False_True_True,MA_CND_CROSS,RSR-USDT-SWAP,H1,Short,2022-08-26 06:00:00,0.006065,0.006185,2022-08-26 12:00:00,0.00619,stop,95700.0,0.5864017499999999,-12.548901750000011,-0.0356014686827483,35248.26984478013
RSR-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,RSR-USDT-SWAP,M30,Long,2022-08-26 06:30:00,0.006135,0.005948,2022-08-26 11:00:00,0.005943,stop,48800.0,0.2947032,-9.664303199999974,-0.02741780871105975,35248.26984478013
FIL-USDT-SWAP_H1_CONTRACTION_False_True_True,CONTRACTION,FIL-USDT-SWAP,H1,Short,2022-08-26 07:00:00,6.146,6.327,2022-08-26 13:00:00,6.332,stop,6.2,0.03868180000000001,-1.1918817999999998,-0.0033813909313807184,35248.26984478013
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,M30,Short,2022-08-26 07:00:00,1642.95,1660.2,2022-08-26 07:30:00,1660.25,stop,0.296,0.4888736,-5.6096735999999865,-0.015914748793920495,35248.26984478013
FIL-USDT-SWAP_H1_CONTRACTION_False_False_True_w,CONTRACTION,FIL-USDT-SWAP,H1,Short,2022-08-26 07:00:00,6.146,6.327,2022-08-26 13:00:00,6.332,stop,67.9,0.4236281,-13.053028099999997,-0.0370316845549598,35248.26984478013
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True_w,HHV_LLV,ETH-USDT-SWAP,M30,Short,2022-08-26 07:00:00,1644.57,1681.08,2022-08-26 12:30:00,1681.13,stop,0.288,0.47890079999999996,-11.00818080000005,-0.031230414566376898,35248.26984478013
ZIL-USDT-SWAP_H4_STOCH_False_True_True,STOCH,ZIL-USDT-SWAP,H4,Short,2022-08-26 08:00:00,0.038715,0.039759,2022-09-18 20:00:00,0.03182,take_profit,5600.0,0.197498,38.414501999999985,0.10903006029671836,35232.945754095126
BTC-USDT-SWAP_M30_FAKE_REVERSAL_False_True_True_w,FAKE_REVERSAL,BTC-USDT-SWAP,M30,Long,2022-08-26 08:30:00,21464.4,21304.9,2022-08-26 11:00:00,21304.4,stop,0.0079,0.16893676000000002,-1.4329367600000003,-0.004063194205072459,35266.26313384513
XLM-USDT-SWAP_H1_ENVELOPE_CROSS_False_True_True_w,ENVELOPE_CROSS,XLM-USDT-SWAP,H1,Short,2022-08-26 10:00:00,0.1125,0.11508,2022-08-28 22:00:00,0.1065499999999999,trailing,3600.0,0.39429,21.025710000000387,0.0596443675064345,35251.79472769513
XLM-USDT-SWAP_H1_ENVELOPE_CROSS_False_True_True,ENVELOPE_CROSS,XLM-USDT-SWAP,H1,Short,2022-08-26 10:00:00,0.1125,0.11449,2022-09-04 02:00:00,0.1063699999999999,trailing,5130.0,0.5614015499999997,30.885498450000554,0.08761397451839735,35251.79472769513
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,M30,Short,2022-08-26 11:00:00,1641.7,1658.59,2022-08-26 12:00:00,1638.37,be,0.302,0.49529056999999993,0.5103694300000468,0.00144778282621475,35251.79472769513
ETH-USDT-SWAP_M30_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,M30,Short,2022-08-26 11:30:00,1632.47,1657.81,2022-08-26 12:30:00,1657.86,stop,0.086,0.14148418999999998,-2.3250241899999886,-0.00660453786410231,35203.43493883514
BTC-USDT-SWAP_H4_HHV_LLV_False_True_True_w,HHV_LLV,BTC-USDT-SWAP,H4,Long,2022-08-26 12:00:00,21900.5,21600.2,2022-08-26 16:00:00,20777.7,stop,0.0249,0.53134359,-28.48906358999998,-0.08092694261085269,35203.43493883514
ETH-USDT-SWAP_H4_ENVELOPE_BREAKTHROUGH_False_True_True_w,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,H4,Short,2022-08-26 12:00:00,1586.54,1628.98,2022-08-27 12:00:00,1457.12,take_profit,0.031,0.04717673000000001,3.9648432700000025,0.011262660240083938,35203.43493883514
ADA-USDT-SWAP_H4_HHV_LLV_False_True_True,HHV_LLV,ADA-USDT-SWAP,H4,Short,2022-08-26 12:00:00,0.45328,0.4698,2022-09-03 04:00:00,0.4703,stop,360.0,0.16624440000000004,-6.293444399999993,-0.01787735887402651,35203.43493883514
SOL-USDT-SWAP_M30_RISE_FALL_False_True_True,RISE_FALL,SOL-USDT-SWAP,M30,Long,2022-08-26 13:00:00,35.16,34.08,2022-08-26 14:30:00,34.03,stop,10.64,0.3680908,-12.391290799999954,-0.03523254549251753,35170.01291499514
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_True_w,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2022-08-26 13:00:00,1700.52,1678.48,2022-08-26 13:30:00,1678.43,stop,0.692,1.1691166999999998,-16.45539669999994,-0.046788145172912333,35170.01291499514
ETH-USDT-SWAP_M30_RISE_FALL_False_True_False_w,RISE_FALL,ETH-USDT-SWAP,M30,Long,2022-08-26 13:00:00,1680.3,1624.31,2022-08-26 15:00:00,1624.26,stop,0.24,0.3965472,-13.846147199999992,-0.039369184291929926,35170.01291499514
AVAX-USDT-SWAP_H1_STOCH_False_True_True,STOCH,AVAX-USDT-SWAP,H1,Long,2022-08-26 13:00:00,22.945,21.759,2022-08-26 15:00:00,21.754,stop,5.4,0.12068730000000003,-6.552087299999995,-0.01862975517193068,35170.01291499514
ETH-USDT-SWAP_H1_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,H1,Long,2022-08-26 13:00:00,1680.3,1594.78,2022-08-26 15:00:00,1594.73,stop,0.198,0.32422797,-17.267087969999988,-0.049096052400475425,35170.01291499514
SOL-USDT-SWAP_M30_RISE_FALL_False_True_True_w,RISE_FALL,SOL-USDT-SWAP,M30,Long,2022-08-26 13:00:00,35.16,34.08,2022-08-26 14:30:00,34.03,stop,1.77,0.061233150000000014,-2.061333149999992,-0.005861053150540979,35170.01291499514
RSR-USDT-SWAP_H1_MA_CND_CROSS_False_True_True,MA_CND_CROSS,RSR-USDT-SWAP,H1,Long,2022-08-26 13:00:00,0.006195,0.005986,2022-08-26 14:00:00,0.005981,stop,54800.0,0.3336224,-12.060822399999987,-0.034292914333442615,35170.01291499514
ETH-USDT-SWAP_H1_STOCH_False_True_True,STOCH,ETH-USDT-SWAP,H1,Long,2022-08-26 13:00:00,1680.3,1636.56,2022-08-26 14:00:00,1636.51,stop,0.052,0.08623706,-2.363317059999998,-0.00671969346645412,35170.01291499514
ETH-USDT-SWAP_M30_STOCH_False_True_True,STOCH,ETH-USDT-SWAP,M30,Long,2022-08-26 13:00:00,1680.3,1629.89,2022-08-26 15:00:00,1629.84,stop,0.061,0.10095926999999998,-3.179019270000002,-0.009039005125427721,35170.01291499514
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Long,2022-08-26 13:00:00,22.945,22.408,2022-08-26 14:30:00,22.403,stop,20.9,0.47388659999999994,-11.801686600000032,-0.03355610539161402,35170.01291499514
RSR-USDT-SWAP_H1_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,RSR-USDT-SWAP,H1,Long,2022-08-26 13:00:00,0.006195,0.005804,2022-08-26 15:00:00,0.005799,stop,13300.0,0.07976010000000001,-5.346560099999995,-0.015202041901214165,35170.01291499514
